"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"471";17842;3272;1999-06-01;100;"Tanzania";"Zimbabwe";"TANZANIA and ZIMBABWE called for elaboration of what capacity building means and said the focus should be on strengthening national capacities.";"SENDER AND TARGET CALLED FOR ELABORATION OF WHAT CAPACITY BUILDING MEANS AND SAID THE FOCUS SHOULD BE ON STRENGTHENING NATIONAL CAPACITIES.";1;4
"472";17843;3272;1999-06-01;100;"Zimbabwe";"Tanzania";"TANZANIA and ZIMBABWE called for elaboration of what capacity building means and said the focus should be on strengthening national capacities.";"TARGET AND SENDER CALLED FOR ELABORATION OF WHAT CAPACITY BUILDING MEANS AND SAID THE FOCUS SHOULD BE ON STRENGTHENING NATIONAL CAPACITIES.";1;4
"473";17844;3716;1999-06-01;100;"China";"Philippines";"The PHILIPPINES, supported by CHINA, objected to wording in the agenda item on non-Annex I communications referring to the “process” for considering national communications, suggesting instead “matters related to the consideration of non-Annex";"THE TARGET, SUPPORTED BY SENDER, OBJECTED TO WORDING IN THE AGENDA ITEM ON NON-ANNEX I COMMUNICATIONS REFERRING TO THE “PROCESS” FOR CONSIDERING NATIONAL COMMUNICATIONS, SUGGESTING INSTEAD “MATTERS RELATED TO THE CONSIDERATION OF NON-ANNEX";1;2
"474";17851;2896;1999-06-01;100;"Botswana";"Saudi Arabia";"SAUDI ARABIA, supported by BOTSWANA, said the implementation of FCCC Articles 4.8 and 4.9 and Protocol Articles 2.3 and 3.14 (adverse effects) should be dealt with in a joint session.";"TARGET, SUPPORTED BY SENDER, SAID THE IMPLEMENTATION OF FCCC ARTICLES 4.8 AND 4.9 AND PROTOCOL ARTICLES 2.3 AND 3.14 (ADVERSE EFFECTS) SHOULD BE DEALT WITH IN A JOINT SESSION.";1;2
"475";17924;33;1999-06-02;101;"Kazakhstan";"Switzerland";" SWITZERLAND proposed a post-verification system for emissions trading that allows Parties to trade only the excess of assigned amount units. (...). Supported by KAZAKHSTAN, he proposed that JI begin prior to 2008.";" TARGET PROPOSED A POST-VERIFICATION SYSTEM FOR EMISSIONS TRADING THAT ALLOWS PARTIES TO TRADE ONLY THE EXCESS OF ASSIGNED AMOUNT UNITS. (...). SUPPORTED BY SENDER, HE PROPOSED THAT JI BEGIN PRIOR TO 2008.";1;2
"476";17943;234;1999-06-02;101;"Norway";"Australia";"AUSTRALIA called for separate development of guidelines for national communications inventory data. NORWAY said more experience on the use of guidelines was necessary before a final decision is taken.";"TARGET CALLED FOR SEPARATE DEVELOPMENT OF GUIDELINES FOR NATIONAL COMMUNICATIONS INVENTORY DATA. SENDER SAID MORE EXPERIENCE ON THE USE OF GUIDELINES WAS NECESSARY BEFORE A FINAL DECISION IS TAKEN.";0;6
"477";17951;795;1999-06-02;101;"Canada";"Poland";"CANADA stressed substance, not timing, as the most important consideration and, with POLAND, said it is impractical for and beyond the means of Parties to report on all climate change related policies and measures";"SENDER STRESSED SUBSTANCE, NOT TIMING, AS THE MOST IMPORTANT CONSIDERATION AND, WITH TARGET, SAID IT IS IMPRACTICAL FOR AND BEYOND THE MEANS OF PARTIES TO REPORT ON ALL CLIMATE CHANGE RELATED POLICIES AND MEASURES";1;3
"478";17952;795;1999-06-02;101;"Poland";"Canada";"CANADA stressed substance, not timing, as the most important consideration and, with POLAND, said it is impractical for and beyond the means of Parties to report on all climate change related policies and measures";"TARGET STRESSED SUBSTANCE, NOT TIMING, AS THE MOST IMPORTANT CONSIDERATION AND, WITH SENDER, SAID IT IS IMPRACTICAL FOR AND BEYOND THE MEANS OF PARTIES TO REPORT ON ALL CLIMATE CHANGE RELATED POLICIES AND MEASURES";1;3
"479";17953;2686;1999-06-02;101;"Russian Federation";"Canada";"RUSSIA opposed Canada’s suggestion for an annual system of providing inventories, as it would be costly and difficult.";"SENDER OPPOSED TARGET’S SUGGESTION FOR AN ANNUAL SYSTEM OF PROVIDING INVENTORIES, AS IT WOULD BE COSTLY AND DIFFICULT.";0;6
"480";17954;810;1999-06-02;101;"Canada";"United States";"CANADA underscored the importance of developing realistic review guide- lines and, with the US, called for a more streamlined approach.";"SENDER UNDERSCORED THE IMPORTANCE OF DEVELOPING REALISTIC REVIEW GUIDE- LINES AND, WITH THE TARGET, CALLED FOR A MORE STREAMLINED APPROACH.";1;3
"481";17955;810;1999-06-02;101;"United States";"Canada";"CANADA underscored the importance of developing realistic review guide- lines and, with the US, called for a more streamlined approach.";"TARGET UNDERSCORED THE IMPORTANCE OF DEVELOPING REALISTIC REVIEW GUIDE- LINES AND, WITH THE SENDER, CALLED FOR A MORE STREAMLINED APPROACH.";1;3
"482";18003;760;1999-06-02;101;"Canada";"Slovenia";"CANADA and SLOVENIA preferred the High Level Segment but without formal oral presentations";"SENDER AND TARGET PREFERRED THE HIGH LEVEL SEGMENT BUT WITHOUT FORMAL ORAL PRESENTATIONS";1;4
"483";18004;760;1999-06-02;101;"Slovenia";"Canada";"CANADA and SLOVENIA preferred the High Level Segment but without formal oral presentations";"TARGET AND SENDER PREFERRED THE HIGH LEVEL SEGMENT BUT WITHOUT FORMAL ORAL PRESENTATIONS";1;4
"484";18012;3276;1999-06-03;102;"Uganda";"Tanzania";"TANZANIA suggested establishing FCCC collaborating centers in developing countries for information purposes and capacity building. UGANDA supported regional capacity building and South-South sharing of expertise.";"TARGET SUGGESTED ESTABLISHING FCCC COLLABORATING CENTERS IN DEVELOPING COUNTRIES FOR INFORMATION PURPOSES AND CAPACITY BUILDING. SENDER SUPPORTED REGIONAL CAPACITY BUILDING AND SOUTH-SOUTH SHARING OF EXPERTISE.";1;2
"485";18045;2436;1999-06-03;102;"Canada";"United States";"On reporting on technology transfer and financial assistance, CANADA, with the US, said exhaustive reporting on all areas related to climate change, including reporting on private and public technology transfer, is impractical and beyond the me";"ON REPORTING ON TECHNOLOGY TRANSFER AND FINANCIAL ASSISTANCE, SENDER, WITH THE TARGET, SAID EXHAUSTIVE REPORTING ON ALL AREAS RELATED TO CLIMATE CHANGE, INCLUDING REPORTING ON PRIVATE AND PUBLIC TECHNOLOGY TRANSFER, IS IMPRACTICAL AND BEYOND THE ME";1;3
"486";18046;2436;1999-06-03;102;"United States";"Canada";"On reporting on technology transfer and financial assistance, CANADA, with the US, said exhaustive reporting on all areas related to climate change, including reporting on private and public technology transfer, is impractical and beyond the me";"ON REPORTING ON TECHNOLOGY TRANSFER AND FINANCIAL ASSISTANCE, TARGET, WITH THE SENDER, SAID EXHAUSTIVE REPORTING ON ALL AREAS RELATED TO CLIMATE CHANGE, INCLUDING REPORTING ON PRIVATE AND PUBLIC TECHNOLOGY TRANSFER, IS IMPRACTICAL AND BEYOND THE ME";1;3
"487";18082;3870;1999-06-04;103;"United States";"Canada";"The US and CANADA preferred resolving the issue at this session, given COP-5’s heavy workload.";"THE SENDER AND TARGET PREFERRED RESOLVING THE ISSUE AT THIS SESSION, GIVEN COP-5’S HEAVY WORKLOAD.";1;4
"488";18083;3870;1999-06-04;103;"Canada";"United States";"The US and CANADA preferred resolving the issue at this session, given COP-5’s heavy workload.";"THE TARGET AND SENDER PREFERRED RESOLVING THE ISSUE AT THIS SESSION, GIVEN COP-5’S HEAVY WORKLOAD.";1;4
"489";18106;3852;1999-06-05;104;"United States";"Japan";"The US also emphasized the importance of transparency and, with JAPAN, called for reasonable certainty about consequences for non-compli- ance.";"THE SENDER ALSO EMPHASIZED THE IMPORTANCE OF TRANSPARENCY AND, WITH TARGET, CALLED FOR REASONABLE CERTAINTY ABOUT CONSEQUENCES FOR NON-COMPLI- ANCE.";1;3
"490";18107;3852;1999-06-05;104;"Japan";"United States";"The US also emphasized the importance of transparency and, with JAPAN, called for reasonable certainty about consequences for non-compli- ance.";"THE TARGET ALSO EMPHASIZED THE IMPORTANCE OF TRANSPARENCY AND, WITH SENDER, CALLED FOR REASONABLE CERTAINTY ABOUT CONSEQUENCES FOR NON-COMPLI- ANCE.";1;3
"491";18141;4157;1999-06-07;105;"Uganda";"Lao PDR";"UGANDA and LAOS pointed to the need for capacity building on GEF procedures, including for the imple- menting agencies in the field.";"SENDER AND TARGET POINTED TO THE NEED FOR CAPACITY BUILDING ON GEF PROCEDURES, INCLUDING FOR THE IMPLE- MENTING AGENCIES IN THE FIELD.";1;4
"492";18142;4157;1999-06-07;105;"Lao PDR";"Uganda";"UGANDA and LAOS pointed to the need for capacity building on GEF procedures, including for the imple- menting agencies in the field.";"TARGET AND SENDER POINTED TO THE NEED FOR CAPACITY BUILDING ON GEF PROCEDURES, INCLUDING FOR THE IMPLE- MENTING AGENCIES IN THE FIELD.";1;4
"493";18162;1905;1999-06-08;106;"Kuwait";"Lebanon";"KUWAIT and LEBANON stressed that the COPs should be held on a yearly basis";"SENDER AND TARGET STRESSED THAT THE COPS SHOULD BE HELD ON A YEARLY BASIS";1;4
"494";18163;1905;1999-06-08;106;"Lebanon";"Kuwait";"KUWAIT and LEBANON stressed that the COPs should be held on a yearly basis";"TARGET AND SENDER STRESSED THAT THE COPS SHOULD BE HELD ON A YEARLY BASIS";1;4
"495";18169;1075;1999-06-09;107;"Central African Republic";"China";"CHINA, supported by the CENTRAL AFRICAN REPUBLIC, said important decisions sometimes have to be reiter- ated until they are implemented.";"TARGET, SUPPORTED BY THE SENDER, SAID IMPORTANT DECISIONS SOMETIMES HAVE TO BE REITER- ATED UNTIL THEY ARE IMPLEMENTED.";1;2
"496";18200;2290;1999-06-09;107;"Canada";"Norway";"NORWAY, supported by CANADA, said operational entities were a key element for CDM institutional structure";"TARGET, SUPPORTED BY SENDER, SAID OPERATIONAL ENTITIES WERE A KEY ELEMENT FOR CDM INSTITUTIONAL STRUCTURE";1;2
"497";18241;390;1999-06-11;109;"Australia";"Canada";"AUSTRALIA, with CANADA, proposed holding the workshop well in advance of COP-5 to ensure that participants will have time to fully benefit from the discus- sions.";"SENDER, WITH TARGET, PROPOSED HOLDING THE WORKSHOP WELL IN ADVANCE OF COP-5 TO ENSURE THAT PARTICIPANTS WILL HAVE TIME TO FULLY BENEFIT FROM THE DISCUS- SIONS.";1;3
"498";18242;390;1999-06-11;109;"Canada";"Australia";"AUSTRALIA, with CANADA, proposed holding the workshop well in advance of COP-5 to ensure that participants will have time to fully benefit from the discus- sions.";"TARGET, WITH SENDER, PROPOSED HOLDING THE WORKSHOP WELL IN ADVANCE OF COP-5 TO ENSURE THAT PARTICIPANTS WILL HAVE TIME TO FULLY BENEFIT FROM THE DISCUS- SIONS.";1;3
"499";18250;868;1999-06-11;109;"Canada";"Antigua and Barbuda";"CANADA, with ANTIGUA AND BARBUDA, stated that whereas broad cooperation between the conventions was desirable, it is still unclear how it would work, and preferred retaining the current language";"SENDER, WITH TARGET, STATED THAT WHEREAS BROAD COOPERATION BETWEEN THE CONVENTIONS WAS DESIRABLE, IT IS STILL UNCLEAR HOW IT WOULD WORK, AND PREFERRED RETAINING THE CURRENT LANGUAGE";1;3
"500";18251;868;1999-06-11;109;"Antigua and Barbuda";"Canada";"CANADA, with ANTIGUA AND BARBUDA, stated that whereas broad cooperation between the conventions was desirable, it is still unclear how it would work, and preferred retaining the current language";"TARGET, WITH SENDER, STATED THAT WHEREAS BROAD COOPERATION BETWEEN THE CONVENTIONS WAS DESIRABLE, IT IS STILL UNCLEAR HOW IT WOULD WORK, AND PREFERRED RETAINING THE CURRENT LANGUAGE";1;3
"501";18281;3647;1999-10-26;113;"Marshall Islands";"Jamaica";"The MARSHALL ISLANDS and JAMAICA supported detailed and rigorous reporting";"THE SENDER AND TARGET SUPPORTED DETAILED AND RIGOROUS REPORTING";1;4
"502";18282;3647;1999-10-26;113;"Jamaica";"Marshall Islands";"The MARSHALL ISLANDS and JAMAICA supported detailed and rigorous reporting";"THE TARGET AND SENDER SUPPORTED DETAILED AND RIGOROUS REPORTING";1;4
"503";18283;1868;1999-10-26;113;"Japan";"Australia";"JAPAN, with AUSTRALIA, called for the estab- lishment of a decision-making framework at COP-5";"SENDER, WITH TARGET, CALLED FOR THE ESTAB- LISHMENT OF A DECISION-MAKING FRAMEWORK AT COP-5";1;3
"504";18284;1868;1999-10-26;113;"Australia";"Japan";"JAPAN, with AUSTRALIA, called for the estab- lishment of a decision-making framework at COP-5";"TARGET, WITH SENDER, CALLED FOR THE ESTAB- LISHMENT OF A DECISION-MAKING FRAMEWORK AT COP-5";1;3
"505";18289;782;1999-10-26;113;"Canada";"New Zealand";"CANADA noted the lack of clarity in what an adjustment would be. With NEW ZEALAND, he expressed support for a technical review process of inventories, noting that this is fundamental to the development of an adjustment process";"SENDER NOTED THE LACK OF CLARITY IN WHAT AN ADJUSTMENT WOULD BE. WITH TARGET, HE EXPRESSED SUPPORT FOR A TECHNICAL REVIEW PROCESS OF INVENTORIES, NOTING THAT THIS IS FUNDAMENTAL TO THE DEVELOPMENT OF AN ADJUSTMENT PROCESS";1;3
"506";18290;782;1999-10-26;113;"New Zealand";"Canada";"CANADA noted the lack of clarity in what an adjustment would be. With NEW ZEALAND, he expressed support for a technical review process of inventories, noting that this is fundamental to the development of an adjustment process";"TARGET NOTED THE LACK OF CLARITY IN WHAT AN ADJUSTMENT WOULD BE. WITH SENDER, HE EXPRESSED SUPPORT FOR A TECHNICAL REVIEW PROCESS OF INVENTORIES, NOTING THAT THIS IS FUNDAMENTAL TO THE DEVELOPMENT OF AN ADJUSTMENT PROCESS";1;3
"507";18297;759;1999-10-27;114;"Canada";"Samoa";"CANADA and SAMOA highlighted the need to act through the national communications process.";"SENDER AND TARGET HIGHLIGHTED THE NEED TO ACT THROUGH THE NATIONAL COMMUNICATIONS PROCESS.";1;4
"508";18298;759;1999-10-27;114;"Samoa";"Canada";"CANADA and SAMOA highlighted the need to act through the national communications process.";"TARGET AND SENDER HIGHLIGHTED THE NEED TO ACT THROUGH THE NATIONAL COMMUNICATIONS PROCESS.";1;4
"509";18305;1742;1999-10-27;114;"Japan";"Marshall Islands";"JAPAN and the MARSHALL ISLANDS said consideration of compensation was unacceptable as it is not provided for in the FCCC or the Protocol.";"SENDER AND THE TARGET SAID CONSIDERATION OF COMPENSATION WAS UNACCEPTABLE AS IT IS NOT PROVIDED FOR IN THE FCCC OR THE PROTOCOL.";1;4
"510";18306;1742;1999-10-27;114;"Marshall Islands";"Japan";"JAPAN and the MARSHALL ISLANDS said consideration of compensation was unacceptable as it is not provided for in the FCCC or the Protocol.";"TARGET AND THE SENDER SAID CONSIDERATION OF COMPENSATION WAS UNACCEPTABLE AS IT IS NOT PROVIDED FOR IN THE FCCC OR THE PROTOCOL.";1;4
"511";18371;2617;1999-10-27;114;"Canada";"Philippines";"PHILIPPINES recommended that capacity building be “for,” “by” and “in” developing countries and said the GEF initiative was the antithesis of capacity building. CANADA, supporting the GEF initiative, urged the GEF to further develop its interag";"TARGET RECOMMENDED THAT CAPACITY BUILDING BE “FOR,” “BY” AND “IN” DEVELOPING COUNTRIES AND SAID THE GEF INITIATIVE WAS THE ANTITHESIS OF CAPACITY BUILDING. SENDER, SUPPORTING THE GEF INITIATIVE, URGED THE GEF TO FURTHER DEVELOP ITS INTERAG";0;6
"512";18397;4309;1999-10-27;114;"Japan";"Poland";"With POLAND, he (Japan) stressed that an AIJ project should be eligible under joint implementation (JI) or CDM if it meets the criteria for eligi- bility and if the Parties involved agree";"WITH TARGET, HE (SENDER) STRESSED THAT AN AIJ PROJECT SHOULD BE ELIGIBLE UNDER JOINT IMPLEMENTATION (JI) OR CDM IF IT MEETS THE CRITERIA FOR ELIGI- BILITY AND IF THE PARTIES INVOLVED AGREE";1;3
"513";18398;4309;1999-10-27;114;"Poland";"Japan";"With POLAND, he (Japan) stressed that an AIJ project should be eligible under joint implementation (JI) or CDM if it meets the criteria for eligi- bility and if the Parties involved agree";"WITH SENDER, HE (TARGET) STRESSED THAT AN AIJ PROJECT SHOULD BE ELIGIBLE UNDER JOINT IMPLEMENTATION (JI) OR CDM IF IT MEETS THE CRITERIA FOR ELIGI- BILITY AND IF THE PARTIES INVOLVED AGREE";1;3
"514";18417;3068;1999-10-27;114;"Switzerland";"Australia";"SWITZERLAND and AUSTRALIA said that without credit, industries would be cautious about AIJ.";"SENDER AND TARGET SAID THAT WITHOUT CREDIT, INDUSTRIES WOULD BE CAUTIOUS ABOUT AIJ.";1;4
"515";18418;3068;1999-10-27;114;"Australia";"Switzerland";"SWITZERLAND and AUSTRALIA said that without credit, industries would be cautious about AIJ.";"TARGET AND SENDER SAID THAT WITHOUT CREDIT, INDUSTRIES WOULD BE CAUTIOUS ABOUT AIJ.";1;4
"516";18427;4203;1999-10-27;114;"Uzbekistan";"Russian Federation";"UZBEKISTAN, with the RUSSIAN FEDERATION, sought clear definitions of core concepts";"SENDER, WITH THE TARGET, SOUGHT CLEAR DEFINITIONS OF CORE CONCEPTS";1;3
"517";18428;4203;1999-10-27;114;"Russian Federation";"Uzbekistan";"UZBEKISTAN, with the RUSSIAN FEDERATION, sought clear definitions of core concepts";"TARGET, WITH THE SENDER, SOUGHT CLEAR DEFINITIONS OF CORE CONCEPTS";1;3
"518";18447;217;1999-10-28;115;"Australia";"Russian Federation";"AUSTRALIA and the RUSSIAN FEDERATION said no information requirements were placed on initial members of Annex I.";"SENDER AND THE TARGET SAID NO INFORMATION REQUIREMENTS WERE PLACED ON INITIAL MEMBERS OF ANNEX I.";1;4
"519";18448;217;1999-10-28;115;"Russian Federation";"Australia";"AUSTRALIA and the RUSSIAN FEDERATION said no information requirements were placed on initial members of Annex I.";"TARGET AND THE SENDER SAID NO INFORMATION REQUIREMENTS WERE PLACED ON INITIAL MEMBERS OF ANNEX I.";1;4
"520";18455;2354;1999-10-28;115;"United States";"Poland";"On GHG inventory data for Annex I communications, the US, with POLAND, stressed that timeliness and completeness of submissions were critical in providing a basis for COP action.";"ON GHG INVENTORY DATA FOR ANNEX I COMMUNICATIONS, THE SENDER, WITH TARGET, STRESSED THAT TIMELINESS AND COMPLETENESS OF SUBMISSIONS WERE CRITICAL IN PROVIDING A BASIS FOR COP ACTION.";1;3
"521";18456;2354;1999-10-28;115;"Poland";"United States";"On GHG inventory data for Annex I communications, the US, with POLAND, stressed that timeliness and completeness of submissions were critical in providing a basis for COP action.";"ON GHG INVENTORY DATA FOR ANNEX I COMMUNICATIONS, THE TARGET, WITH SENDER, STRESSED THAT TIMELINESS AND COMPLETENESS OF SUBMISSIONS WERE CRITICAL IN PROVIDING A BASIS FOR COP ACTION.";1;3
